user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth,total_spend,total_trx,fav_category,fav_method,E_Wallet_spend,Food_Beverage_spend,Internet_spend,Lifestyle_Entertainment_spend,Retail_Convenience_spend,Telco_spend,Transport_Mobility_spend,Utilities_spend,Apply Credit Card,Apply Loan,History Transaction,Insurance,Investment,My Schedule,QRIS,Savings,Tukar Point Xtra,Voucher,E_Wallet_ratio,Food_Beverage_ratio,Internet_ratio,Lifestyle_Entertainment_ratio,Retail_Convenience_ratio,Telco_ratio,Transport_Mobility_ratio,Utilities_ratio,engagement_score,spend_to_income,occupation_encoded,fav_category_encoded,fav_method_encoded,segment_ground_truth_encoded,cluster,pca_1,pca_2,segment_name,generated_message,cta,product_focus,category_focus,trigger_reason,cta_label,recommendation_confidence,predicted_cta
1203,kadir39,Latika Permata,rajatagara@example.com,081 818 4518,Prabumulih,Kepulauan Bangka Belitung,33,Private Employee,6171218,12269324,True,Young Professional,15522999,84,Retail & Convenience,QRIS,59849,1771022,10311233,0,2123642,183515,1073738,0,12,0,0,0,14,0,0,11,0,0,0.0038555047349094,0.1140901887521742,0.6642551697481157,0.0,0.1368061586033627,0.011822134896605,0.0691707788442955,0.0,25,2.5153861822113264,6,4,2,3,0,0.5507620027256747,1.8810873170003768,Student,,,,,,0,1.0,
1204,kwaluyo,Praba Sirait,dzulaika@example.net,+62-71-416-3356,Pematangsiantar,Aceh,33,Freelancer,11518424,5482413,True,Freelancer,23057359,82,E-Wallet,QRIS,6200138,1236250,14039748,329363,378297,0,873563,0,0,0,23,0,0,10,0,0,0,13,0.2689006026709042,0.0536162856458848,0.6089052692936225,0.0142845061186536,0.016406778573089,0.0,0.0378865143277461,0.0,13,2.001780538571897,3,0,2,1,1,0.4075238949570274,0.6727322736241892,Young Professional,,,,,,0,1.0,
1205,jamal41,"Yuni Siregar, S.Pt",wawansihotang@example.com,+62-942-373-3343,Dumai,Kalimantan Utara,20,Fresh Graduate,3461795,2482374,True,Student,11373054,71,Telco,Bayar Tagihan,4066880,997111,0,3480414,0,2163029,469682,195938,0,0,0,0,0,0,24,0,29,17,0.3575890558869187,0.0876731010269448,0.0,0.3060227880723341,0.0,0.1901889158190125,0.0412977867424364,0.0172282645252309,41,3.2853045066780364,4,5,0,2,2,-3.283500190224328,-1.8687286577562037,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan XL, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.8125,Investment
1206,galang11,"Yahya Wijayanti, M.Kom.",namagabakiadi@example.com,+62 (957) 947-2846,Tomohon,Jawa Barat,27,Freelancer,10491822,10035882,True,Freelancer,22891929,82,E-Wallet,QRIS,6579815,1584727,13172447,0,196025,121117,1237798,0,0,0,25,0,0,18,0,0,0,30,0.2874294565814241,0.0692264479229143,0.5754188047927807,0.0,0.0085630613058837,0.0052908164580269,0.0540713692554537,0.0,30,2.1818828815545213,3,0,2,1,1,-0.11715466397946665,1.0771856917257219,Young Professional,,,,,,0,0.9999632352941177,
1207,novitasarislamet,Dt. Jefri Situmorang,dnatsir@example.org,087 500 3691,Mataram,Kepulauan Bangka Belitung,34,Freelancer,8577416,10259637,True,Freelancer,15293409,72,Food & Beverage,QRIS,5478282,1873206,6823573,0,203673,192493,722182,0,0,0,14,0,0,18,0,0,0,10,0.3582119357291801,0.1224845211107267,0.4461773404361748,0.0,0.0133176969688251,0.0125866631444524,0.0472217772229999,0.0,10,1.7829853672731546,3,1,2,1,1,-0.43490566129949304,0.9046035945728343,Young Professional,,,,,,0,0.9999632352941177,
1208,hanisaptono,Rahmi Siregar,gading76@example.org,(055) 647-2929,Bengkulu,Kepulauan Riau,37,Freelancer,8398528,4165061,True,Freelancer,17876972,73,Transport & Mobility,QRIS,3326275,996283,11974362,160715,0,159018,1260319,0,0,0,13,0,0,27,0,0,0,14,0.1860647772975883,0.0557299605475714,0.669820444434301,0.0089900566499708,0.0,0.0088951300648045,0.070499575067882,0.0,14,2.128583707932663,3,6,2,1,1,0.9317427904450749,1.018467572092252,Young Professional,,,,,,0,0.995,
1209,ichaastuti,Cakrabuana Maryadi,langgriawan@example.com,(0288) 574-4890,Bengkulu,Jawa Timur,33,Civil Servant,8918527,16783325,True,Young Professional,17467411,83,Retail & Convenience,QRIS,391436,1156396,12165570,98449,2379955,0,1275605,0,22,0,0,0,24,0,0,16,0,0,0.022409501762482,0.0662030528620954,0.6964723795373923,0.0056361526252429,0.1362511515729977,0.0,0.0730277043903241,0.0,40,1.9585531379169296,0,4,2,3,0,1.3338554384496601,2.2704850296378076,Student,,,,,,0,1.0,
1210,pratamakacung,"Bakti Hartati, S.Psi",najam58@example.net,+62 (0506) 159 3998,Kotamobagu,Nusa Tenggara Timur,20,Fresh Graduate,3957940,1648999,True,Student,15473540,95,Telco,Bayar Tagihan,6577405,1912779,0,4316607,104408,2322840,0,239501,0,0,0,0,0,0,14,0,30,13,0.4250743252627178,0.1236161134674991,0.0,0.278966979827048,0.0067475182312826,0.150116899551305,0.0,0.0154780990336988,27,3.909492334524441,4,5,0,2,2,-3.2183378544575567,-2.499558066202978,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan XL, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.7046153846153846,Investment
1211,vanesa87,Cindy Wibowo,wira22@example.net,+62 (699) 611 2535,Sungai Penuh,Lampung,27,Freelancer,11310235,1621086,True,Freelancer,16443942,81,Transport & Mobility,QRIS,4077313,2192879,8397105,180491,140994,0,1455160,0,0,0,26,0,0,10,0,0,0,12,0.2479522703283513,0.1333548164208547,0.5106503348983878,0.0109761387521228,0.0085742209152634,0.0,0.0884921578723545,0.0,12,1.4538991051999268,3,6,2,1,1,0.2458392320633912,1.4410065950691153,Young Professional,,,,,,0,0.9999632352941177,
1212,nurul64,"Tgk. Pangeran Rahmawati, M.TI.",kzulkarnain@example.org,+62-23-413-2611,Parepare,Bengkulu,32,Civil Servant,6683838,17774224,True,Young Professional,16077619,67,Internet,QRIS,0,1213845,12577060,0,1509233,83453,566088,127940,23,0,0,0,11,0,0,25,0,0,0.0,0.0754990477446288,0.7822712565665814,0.0,0.093871667572688,0.0051906314491821,0.0352096889962569,0.007957645472402,36,2.405446779911964,0,2,2,3,0,0.7063873314263756,1.9580416560103833,Student,,,,,,0,1.0,
1213,widodoeli,Bala Saptono,cawisadiyolanda@example.com,+62 (0334) 722-8200,Madiun,Sulawesi Utara,22,Fresh Graduate,1064372,654631,True,Student,11636662,69,E-Wallet,Top Up,5399142,1241855,0,3399149,0,1286320,215021,95175,0,0,0,0,0,0,23,0,11,29,0.4639768290961077,0.1067191685451404,0.0,0.2921068522823081,0.0,0.1105402811785474,0.0184778918148613,0.0081788911477457,52,10.93287973295076,4,0,3,2,2,-4.943994027401772,-0.43417511180451046,Established Professional,"Frekuensi pengisian saldo ShopeePay Anda cukup tinggi bulan ini. Untuk menjaga likuiditas dana tunai tetap optimal, gunakan Kartu Kredit sebagai sumber dana top-up agar Anda tetap mendapatkan poin.",Apply Credit Card,Top Up,E-Wallet,Cash Flow Optimization,1,0.64,Apply Credit Card
1214,rnamaga,Warta Namaga,mayariyanti@example.com,(088) 457-8317,Mataram,Sulawesi Barat,27,Freelancer,4255409,8876745,True,Freelancer,22584337,84,Food & Beverage,QRIS,5138208,1937250,13997591,0,364323,100536,1046429,0,0,0,22,0,0,26,0,0,0,19,0.2275120041154184,0.0857784717887236,0.6197919549379751,0.0,0.0161316661130381,0.0044515805599437,0.0463342782064278,0.0,19,5.307205886154331,3,1,2,1,1,-0.3505204422131301,0.9799513023379325,Young Professional,,,,,,0,1.0,
1215,galang40,"R. Jelita Suwarno, M.Kom.",lestarixanana@example.com,+62-64-930-8536,Mojokerto,Kalimantan Utara,45,Entrepreneur,66486618,136698617,True,Established Professional,23121051,75,Transport & Mobility,QRIS,145370,126455,10389496,0,1469595,0,1174146,9815989,0,20,0,24,17,0,0,0,0,0,0.0062873436727705,0.0054692580597111,0.449352218056514,0.0,0.0635609054466898,0.0,0.0507825508977705,0.4245476806159166,17,0.3477549520152318,2,6,2,0,3,4.331266543210488,-1.6888135721016273,Freelancer,,,,,,0,0.9297999999999998,
1216,safinawibisono,Eluh Hutapea,putami@example.net,+62 (0484) 631 2241,Solok,Sulawesi Tengah,24,Fresh Graduate,3828460,2288174,True,Student,12559600,69,E-Wallet,Bayar Tagihan,6412013,1345300,0,3302040,192635,1049122,0,258490,0,0,0,0,0,0,16,0,21,23,0.5105268073404561,0.1071132753341447,0.0,0.2629096258710766,0.0153376687682992,0.0835314752435208,0.0,0.0205810678221386,39,3.280587160219211,4,0,0,2,2,-3.471192401926741,-1.765303856282846,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan OVO, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.8404951298701299,Investment
1217,putri73,Asirwanda Nasyidah,nashiruddindamu@example.com,+62 (0270) 312 0735,Lhokseumawe,Sumatera Barat,33,Freelancer,13515945,13058077,True,Freelancer,17858797,80,Transport & Mobility,QRIS,6263871,1427560,8096211,0,363321,0,1376865,330969,0,0,11,0,0,15,0,0,0,30,0.350744266215453,0.0799359508965833,0.4533457962848339,0.0,0.0203440903469539,0.0,0.0770972940060131,0.0185325462553526,30,1.3213131363502044,3,6,2,1,1,0.4134248259849164,0.9375527008848779,Young Professional,,,,,,0,0.9999632352941177,
1218,wira05,"R.M. Asman Santoso, S.Sos",palastriwage@example.org,+62-460-136-7303,Ternate,Gorontalo,40,Freelancer,3602286,11359250,True,Freelancer,22755889,78,Internet,QRIS,6716530,992034,13757345,46651,261141,0,982188,0,0,0,10,0,0,25,0,0,0,23,0.295155671784316,0.0435946034191587,0.6045619397878966,0.0020500626431222,0.0114757541893549,0.0,0.0431619242314846,0.0,23,6.317067185374181,3,2,2,1,1,0.018030061207325754,0.49923434957218815,Young Professional,,,,,,0,1.0,
1219,warsitawibisono,Janet Manullang,pudjiastutieva@example.org,+62 (0743) 503 1365,Cimahi,Kepulauan Riau,19,Fresh Graduate,1954146,429078,True,Student,12091083,74,E-Wallet,Top Up,5764785,1153519,0,2869992,0,1802296,341530,158961,0,0,0,0,0,0,12,0,19,24,0.4767798321473906,0.0954024469600905,0.0,0.2373643256468981,0.0,0.1490599188625271,0.0282464334876839,0.013146960189839,36,6.1873968539726025,4,0,3,2,2,-4.050202942308173,-0.31769359200683495,Established Professional,"Frekuensi pengisian saldo GoPay Anda cukup tinggi bulan ini. Untuk menjaga likuiditas dana tunai tetap optimal, gunakan Kartu Kredit sebagai sumber dana top-up agar Anda tetap mendapatkan poin.",Apply Credit Card,Top Up,E-Wallet,Cash Flow Optimization,1,0.8924629446640315,Apply Credit Card
1220,widodojayeng,Laksana Kusmawati,paimanirawan@example.org,+62 (71) 950-0528,Blitar,Sumatera Barat,26,Freelancer,13632524,12809328,True,Freelancer,22822796,94,Transport & Mobility,QRIS,5727401,1730634,13482167,0,449013,0,1265893,167688,0,0,30,0,0,30,0,0,0,20,0.2509508803850816,0.075829180796727,0.5907324593037392,0.0,0.0196738813389086,0.0,0.0554661639412557,0.0073473904184487,20,1.6741429779149497,3,6,2,1,1,0.7118022476620036,0.7031212491853296,Young Professional,,,,,,0,1.0,
1221,mahesapuspita,"Tgk. Reksa Farida, S.Kom",waluyonasrullah@example.net,+62 (40) 778 4873,Probolinggo,Nusa Tenggara Timur,21,Student,3910851,1306051,True,Student,10941173,74,Telco,Pembelian Pulsa,4031199,1296600,0,2529746,197534,2524107,361987,0,0,0,0,0,0,0,19,0,21,21,0.3684430025516457,0.1185064783724306,0.0,0.231213396295498,0.0180541868724508,0.2306980037060008,0.0330848408041038,0.0,40,2.7976443496199805,7,5,1,2,2,-3.637038559537137,-1.5165453767640558,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Telkomsel agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.785,My Schedule
1222,waluyo49,R.M. Bagiya Nuraini,udasihombing@example.com,0857086209,Solok,Kalimantan Utara,18,Fresh Graduate,1235381,1280473,True,Student,9351456,64,Food & Beverage,QRIS,3815411,1549464,0,2946083,155961,802688,81849,0,0,0,0,0,0,0,17,0,21,10,0.4080017691360822,0.1656922552282494,0.0,0.3150399985799004,0.016677721984927,0.0858356082907722,0.0087525398448605,0.0,27,7.569687756499609,4,1,2,2,2,-4.459553229414072,-0.660026929324144,Established Professional,,,,,,0,0.9577777777777777,
1223,budi86,"Jamal Puspasari, S.E.I",mariadi65@example.org,+62 (081) 022-0317,Bengkulu,Banten,46,Lawyer,29769023,95551249,True,Established Professional,15949839,59,Retail & Convenience,QRIS,0,0,6657163,474295,2130134,113765,860731,5713751,0,22,0,28,29,0,0,0,0,0,0.0,0.0,0.4173811774914356,0.0297366619351667,0.1335520607103268,0.0071326734312068,0.053964867359171,0.3582324963761392,29,0.5357864268576625,5,4,2,0,3,2.704959400828944,-0.4289461383356306,Freelancer,,,,,,0,0.985,
1224,fwahyuni,"Rika Rajasa, S.Gz",ilyas91@example.org,+62-717-058-6509,Pontianak,Banten,28,Freelancer,5851852,3937176,True,Freelancer,20835612,77,E-Wallet,QRIS,5502818,1291304,12587875,0,236287,123427,1093901,0,0,0,16,0,0,17,0,0,0,16,0.2641063644251791,0.0619758103589272,0.6041518912834482,0.0,0.0113405350732901,0.0059238477888795,0.0525015030755274,0.0,16,3.5605152761014334,3,0,2,1,1,-0.15167964427309072,1.0891363730946266,Young Professional,,,,,,0,1.0,
1225,sihombingchandra,R. Baktianto Pradipta,mnainggolan@example.net,+62-0928-861-9576,Cimahi,Kalimantan Barat,22,Fresh Graduate,3599253,2915274,True,Student,11549104,79,Food & Beverage,QRIS,3697848,1992705,366873,3091861,0,2347828,51989,0,0,0,0,0,0,0,22,0,20,10,0.3201848108576379,0.1725419415617054,0.0317663576528224,0.2677143380374496,0.0,0.2032909043601214,0.004501560943467,0.0,32,3.208749368619164,4,1,2,2,2,-3.9892856138707367,-0.9681394812920743,Established Professional,,,,,,0,0.8825461722488037,
1226,vmayasari,Drs. Ilyas Thamrin,humaira55@example.com,(059) 398-3684,Palopo,Sulawesi Tengah,31,Private Employee,8895475,18473623,True,Young Professional,13935464,60,Retail & Convenience,QRIS,0,794953,10083735,0,1535231,248097,900274,373174,28,0,0,0,17,0,0,19,0,0,0.0,0.0570453156747909,0.7236023340448273,0.0,0.1101671885365863,0.0178032810530542,0.0646030828537117,0.026778726077673,36,1.5665787867900491,6,4,2,3,0,0.6370071323037789,1.7860219236386754,Student,,,,,,0,1.0,
1227,uadriansyah,Rina Budiyanto,lukitaardianto@example.com,+62-0350-488-8992,Bandung,Sulawesi Tenggara,49,Lawyer,64750923,32522603,True,Established Professional,25376651,64,Utilities,Bayar Tagihan,0,0,10407979,363814,1013285,105376,647906,12838291,0,25,0,17,24,0,0,0,0,0,0.0,0.0,0.4101399585729433,0.0143365641771814,0.0399298142245084,0.0041524784278083,0.0255315791854654,0.5059095660057915,24,0.3919117972741207,5,7,0,0,3,3.590354954171638,-2.9441755376409366,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PDAM terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.97,My Schedule
1228,galang24,R.A. Gina Rajasa,cengkal96@example.net,+62-157-279-1940,Bau-Bau,Bengkulu,32,Freelancer,14368424,10170395,True,Freelancer,18543038,85,Transport & Mobility,QRIS,5749847,1658607,9056052,0,0,113433,1705449,259650,0,0,15,0,0,22,0,0,0,13,0.3100811576786307,0.089446341562459,0.4883801409251202,0.0,0.0,0.0061172820701072,0.0919724647076458,0.0140025591274439,13,1.2905407516829437,3,6,2,1,1,0.7359183287817411,0.9956255857736462,Young Professional,,,,,,0,0.9999632352941177,
1229,mursinin66,Tedi Pradana,usadarahayu@example.com,+62-048-058-9258,Bukittinggi,Bengkulu,25,Civil Servant,10797629,22715634,True,Young Professional,13962798,90,Retail & Convenience,QRIS,272983,1991827,7767933,439485,2328916,0,1161654,0,21,0,0,0,23,0,0,11,0,0,0.0195507362098387,0.1426524151783607,0.5563306468853415,0.0314754226570188,0.1667943511899011,0.0,0.0831963562606609,0.0,34,1.293135438054462,0,4,2,3,0,0.752068177600445,2.6196610937247695,Student,,,,,,0,0.9888461538461538,
1230,whassanah,R. Darman Astuti,pandu22@example.com,+62 (079) 086 4168,Tanjungpinang,Jawa Barat,55,Lawyer,66326155,97135231,True,Established Professional,22555786,75,Transport & Mobility,QRIS,0,285055,10144713,268380,1331378,0,1556549,8969711,0,26,0,16,19,0,0,0,0,0,0.0,0.0126377767266555,0.4497609859500801,0.0118984985981646,0.0590260051666563,0.0,0.0690088534707301,0.3976678357531927,19,0.3400737711981982,5,6,2,0,3,4.148880743209394,-1.4928363651767764,Freelancer,,,,,,0,0.9743454545454544,
1231,yonopurwanti,Sadina Pertiwi,irianasusanti@example.net,083 314 6591,Surakarta,Sulawesi Barat,32,Freelancer,6342306,7454081,True,Freelancer,18966975,72,E-Wallet,QRIS,6563386,1063591,9579652,0,336205,354579,1069562,0,0,0,23,0,0,20,0,0,0,21,0.3460428272804268,0.0560759395699135,0.5050700754827759,0.0,0.0177258093224771,0.018694545719887,0.0563907499013021,0.0,21,2.990548234262391,3,0,2,1,1,-0.2940483735263305,0.967394969426242,Young Professional,,,,,,0,0.9999632352941177,
1232,wutama,Rina Yolanda,samosirgandi@example.com,(0927) 033 5211,Kota Administrasi Jakarta Barat,Jawa Tengah,26,Freelancer,6979651,7398231,True,Freelancer,14687379,53,Internet,QRIS,2886631,1099787,9761898,0,116104,185054,637905,0,0,0,28,0,0,24,0,0,0,14,0.1965381844821881,0.0748797266769158,0.6646452941232541,0.0,0.0079050177771665,0.0125995242173893,0.0434321846374234,0.0,14,2.1043139400073243,3,2,2,1,1,-0.16635164109178366,1.3044896989143313,Young Professional,,,,,,0,1.0,
1233,alambana51,Ayu Sitompul,gawatiprabowo@example.org,0884879206,Kota Administrasi Jakarta Pusat,Jawa Timur,53,Lawyer,66927824,109250403,True,Established Professional,24071151,67,Utilities,Bayar Tagihan,144521,0,6025250,172001,1688064,0,1068391,14972924,0,24,0,28,30,0,0,0,0,0,0.0060039087452067,0.0,0.250309997627035,0.0071455242358155,0.0701280935785707,0.0,0.0443847058088453,0.6220277284610225,30,0.3596583483775246,5,7,0,0,3,4.265471304086643,-3.416892190256718,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan PDAM terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.9494444444444444,My Schedule
1234,suryonohimawan,Tgk. Anastasia Hastuti,hidayatprayoga@example.net,+62 (0510) 463 6815,Serang,DKI Jakarta,24,Fresh Graduate,2151254,83965,True,Student,9594358,69,Telco,Pembelian Pulsa,3720884,1547516,21462,2478703,0,1698612,0,127181,0,0,0,0,0,0,15,0,12,25,0.3878199679624245,0.161294360571665,0.0022369394349325,0.2583500367247046,0.0,0.1770427810758384,0.0,0.0132558100025233,40,4.459888762606013,4,5,1,2,2,-3.988324329716321,-1.617598087118629,Established Professional,Pastikan jalur komunikasi bisnis dan keluarga Anda selalu terjaga tanpa interupsi. Aktifkan fitur Pembayaran Otomatis untuk pengisian pulsa Indosat agar produktivitas harian Anda tetap optimal.,My Schedule,Pembelian Pulsa,Telco,Communication Stability,4,0.9248611111111111,My Schedule
1235,hastamardhiyah,H. Ajimin Gunarto,fitrianisamosir@example.com,(0620) 555-4384,Sorong,Kepulauan Bangka Belitung,22,Fresh Graduate,2200385,1015186,True,Student,10664313,72,Lifestyle & Entertainment,Bayar Tagihan,3032163,1405649,0,3770368,0,2202505,169066,84562,0,0,0,0,0,0,29,0,19,14,0.2843279933430317,0.1318086657988502,0.0,0.3535499798674345,0.0,0.2065303966106024,0.0158534341730747,0.0079294364363239,43,4.846564648202634,4,3,0,2,2,-4.1361245122708485,-2.081058558045975,Established Professional,"Gaya hidup yang berkualitas perlu diseimbangkan dengan pertumbuhan aset. Sambil menikmati langganan Youtube, mulailah alokasikan dana secara rutin ke instrumen Reksadana.",Investment,Bayar Tagihan,Lifestyle & Entertainment,Balanced Lifestyle,3,0.8346153846153846,Investment
1236,jdabukke,Cakrawangsa Siregar,iwahyuni@example.org,(089) 363 9264,Palopo,Jawa Barat,42,Entrepreneur,32759541,196669203,True,Established Professional,28924914,82,Internet,Bayar Tagihan,100367,0,14528350,460725,1904821,0,984523,10946128,0,25,0,24,20,0,0,0,0,0,0.003469915123346,0.0,0.5022780533667947,0.0159283095559658,0.0658539878163859,0.0,0.034037195960645,0.3784325036045914,20,0.882946226781803,2,2,0,0,3,3.86060963348996,-2.4910324435445372,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Indihome terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.98,My Schedule
1237,sabrinamandala,"Raharja Pangestu, S.E.I",yunita82@example.com,+62 (92) 518 8125,Tegal,Bali,39,Entrepreneur,26520560,198432003,True,Established Professional,33253735,97,Utilities,Bayar Tagihan,42909,0,14835422,0,2097443,307561,1422695,14547705,0,22,0,10,15,0,0,0,0,0,0.0012903512555702,0.0,0.4461279779210372,0.0,0.0630739054402789,0.0092489156707083,0.0427830124109964,0.4374758072295997,15,1.2538850516774511,2,7,0,0,3,4.412458658036019,-2.9810729234177975,Freelancer,Jangan biarkan koneksi internet terputus di tengah deadline krusial. Aktifkan My Schedule agar tagihan Telkom terbayar otomatis dan fokus kreatifmu tidak terganggu.,My Schedule,Bayar Tagihan,Internet,Deadline Protection,4,0.905,My Schedule
1238,raden64,"Hj. Ulya Saefullah, S.E.I",dariatimustofa@example.org,+62-99-499-9393,Tangerang Selatan,Bali,20,Fresh Graduate,1139940,2480908,True,Student,11356424,80,Food & Beverage,QRIS,4256557,1777335,210966,2857806,78094,2175666,0,0,0,0,0,0,0,0,26,0,18,17,0.374814873518735,0.1565047979447757,0.0185767968352716,0.2516466229469221,0.0068766359131504,0.1915801847852647,0.0,0.0,43,9.962291030851596,4,1,2,2,2,-5.056098917202864,-1.1473750243324856,Established Professional,,,,,,0,0.9384565021150162,
