user_id,username,full_name,email_address,phone_number,city,province,age,occupation,monthly_income,account_balance,consent_personalization,segment_ground_truth
1900,cnapitupulu,Humaira Pratiwi,lsusanti@example.com,087119529635,Banjarbaru,Papua,21,Student,3021359,1500178,True,Student
1901,langgriawan,Caraka Nuraini,wahyuzulkarnain@example.net,083643159489,Singkawang,Riau,27,Freelancer,12367461,11282990,True,Freelancer
1902,kardi66,Umi Saptono,ilyas44@example.org,084916999393,Kota Administrasi Jakarta Utara,Sulawesi Tengah,18,Student,3120504,2018340,True,Student
1903,jabal94,Anita Novitasari,erikprasetyo@example.org,089586297398,Bengkulu,Kalimantan Utara,28,Freelancer,4256030,13606903,True,Freelancer
1904,daniswaraanggriawan,"Drs. Ivan Mustofa, S.Gz",dartonokuswandari@example.org,087548534655,Sawahlunto,Jawa Barat,33,Freelancer,7041494,6551494,True,Freelancer
1905,bahuraksaprasasta,Indah Purnawati,ysihombing@example.org,082939002512,Gorontalo,Sulawesi Tenggara,36,Entrepreneur,34945581,177772528,True,Established Professional
1906,panji58,Fitriani Sitompul,restu70@example.net,086199314584,Kota Administrasi Jakarta Selatan,Maluku Utara,35,Freelancer,6942645,2322557,True,Freelancer
1907,owibisono,Warji Namaga,bakti34@example.org,083622033474,Kota Administrasi Jakarta Selatan,Sulawesi Barat,37,Freelancer,12613930,8517846,True,Freelancer
1908,taliakurniawan,Mujur Hartati,vmayasari@example.net,086800852946,Bukittinggi,DKI Jakarta,24,Fresh Graduate,2875139,1375658,True,Student
1909,sfarida,Fitriani Firgantoro,heryanto50@example.org,083850228946,Makassar,Kalimantan Barat,21,Student,1430517,1742148,True,Student
1910,usirait,"R.M. Dalimin Pangestu, S.E.I",padmipradipta@example.org,082025691330,Banda Aceh,Kalimantan Timur,24,Freelancer,12347107,10212349,True,Freelancer
1911,jonowasita,Oskar Maheswara,xhasanah@example.org,087627995530,Kota Administrasi Jakarta Utara,Papua,24,Student,3534212,2646551,True,Student
1912,balidinhutapea,Viktor Pradipta,ayu23@example.org,083420284719,Bekasi,Sulawesi Tenggara,51,Entrepreneur,33881552,152462381,True,Established Professional
1913,gamantowijayanti,Anastasia Wahyudin,faridaraden@example.com,088717754619,Kota Administrasi Jakarta Selatan,Bengkulu,46,Doctor,34959781,151993172,True,Established Professional
1914,otarihoran,drg. Candra Wastuti,jusamah@example.com,088122590956,Tual,Lampung,52,Entrepreneur,60262040,157005855,True,Established Professional
1915,cinthia23,"Dacin Hartati, M.Farm",nashiruddindaliono@example.org,081101878035,Tidore Kepulauan,Bengkulu,49,Doctor,26538887,89524787,True,Established Professional
1916,hasanahbaktiadi,Icha Firgantoro,malikamaryadi@example.com,081999452951,Bima,Kalimantan Barat,20,Fresh Graduate,3657767,1274667,True,Student
1917,edilailasari,"Hamima Prayoga, S.H.",knajmudin@example.org,085422162654,Depok,Kalimantan Selatan,38,Doctor,31016280,162183563,True,Established Professional
1918,namagahartaka,Ida Sihombing,tbudiyanto@example.net,088789950470,Balikpapan,Papua,30,Private Employee,9266266,23496784,True,Young Professional
1919,rmayasari,dr. Fitriani Zulaika,qmandasari@example.net,082663295634,Palopo,Sumatera Barat,27,Private Employee,11591709,10233983,True,Young Professional
1920,ysimanjuntak,Qori Mangunsong,andrianicaraka@example.com,085812920592,Semarang,Lampung,29,Freelancer,8669584,2808009,True,Freelancer
1921,hidayantomariadi,"dr. Darimin Gunarto, S.E.I",laswi96@example.org,086372629420,Metro,DI Yogyakarta,24,Freelancer,13624012,12276667,True,Freelancer
1922,tari49,"Mulyono Puspasari, S.Psi",nababanhasan@example.net,081380049832,Sukabumi,DKI Jakarta,24,Fresh Graduate,2918423,2811767,True,Student
1923,gadangkuswoyo,Purwa Hutagalung,lega81@example.net,085826868764,Bima,Jambi,31,Private Employee,13898037,4629792,True,Young Professional
1924,karna88,Ina Mansur,gunartoprayoga@example.org,089877873585,Subulussalam,Riau,38,Freelancer,11528410,14104372,True,Freelancer
1925,raditya41,"Diah Pratama, S.Pd",darmanasuryatmi@example.org,086221320410,Cilegon,Kepulauan Bangka Belitung,33,Private Employee,7153888,6474694,True,Young Professional
1926,darmantosuryono,Drs. Prasetyo Kusumo,halimahparis@example.com,082699994981,Pekanbaru,Kalimantan Selatan,33,Freelancer,11457564,7453568,True,Freelancer
1927,pudjiastutiarta,Lintang Wasita,narpatiadhiarja@example.org,080532853863,Ambon,Maluku Utara,30,Freelancer,7590177,7675150,True,Freelancer
1928,simbolongatot,Sutan Kunthara Adriansyah,intan26@example.net,082990076862,Tomohon,Sulawesi Selatan,44,Lawyer,28950432,67092413,True,Established Professional
1929,jaemannugroho,Teguh Mardhiyah,ywulandari@example.org,083761851862,Palu,Gorontalo,39,Freelancer,8014930,12769121,True,Freelancer
1930,taswirpuspasari,"R. Abyasa Hutagalung, S.Kom",tarimayasari@example.org,083392188352,Ternate,DI Yogyakarta,52,Entrepreneur,34585612,83925752,True,Established Professional
1931,tsimbolon,"Tira Damanik, S.Sos",ylailasari@example.org,080659208814,Yogyakarta,DI Yogyakarta,33,Civil Servant,10793064,7451724,True,Young Professional
1932,warjisudiati,Calista Haryanti,thamrinmaimunah@example.com,089838457202,Metro,Papua,32,Civil Servant,6936178,14819139,True,Young Professional
1933,ynasyidah,dr. Ratih Kuswoyo,marsudihassanah@example.org,084989925539,Surakarta,Sulawesi Selatan,36,Freelancer,14311928,13547155,True,Freelancer
1934,handayanilembah,Ir. Ayu Handayani,ratna72@example.net,086694179967,Sabang,Aceh,48,Doctor,55079815,58580449,True,Established Professional
1935,rsamosir,Putri Thamrin,rosman41@example.net,083984167347,Gorontalo,Riau,21,Student,1222570,2861249,True,Student
1936,wibowolanang,Dt. Eman Siregar,ajimat92@example.net,088605210262,Banjar,Riau,19,Fresh Graduate,1675011,1252152,True,Student
1937,jsiregar,Ajiman Palastri,kembanasyidah@example.com,085813088983,Magelang,Sulawesi Utara,39,Doctor,66345035,109226192,True,Established Professional
1938,unjani88,Dr. Hani Kurniawan,radika30@example.org,087500030566,Semarang,Nusa Tenggara Timur,32,Private Employee,11017692,18186551,True,Young Professional
1939,anomtamba,Kalim Rajata,taufiknamaga@example.net,084679087018,Cilegon,Sulawesi Barat,22,Student,3714215,2404139,True,Student
1940,dabukkedarmanto,Irsad Wahyudin,hardiansyahjail@example.com,084442990674,Pagaralam,Riau,30,Freelancer,11571853,14158490,True,Freelancer
1941,gambira40,"KH. Budi Latupono, S.Psi",oliva96@example.com,082562221905,Jambi,Lampung,36,Lawyer,46008352,141821147,True,Established Professional
1942,qdabukke,Kayla Sihombing,yessi55@example.net,083965213835,Pasuruan,DKI Jakarta,52,Doctor,20870082,97468871,True,Established Professional
1943,kamalsitorus,Baktiono Marbun,adriansyahjamil@example.com,082211732772,Yogyakarta,Kepulauan Riau,33,Civil Servant,8784075,24266412,True,Young Professional
1944,puputsitumorang,"Samiah Sinaga, M.Pd",gangsa29@example.net,084252516185,Medan,DKI Jakarta,53,Entrepreneur,69556542,191970458,True,Established Professional
1945,dhidayat,Karsana Uyainah,tarihoranlatif@example.net,081477447353,Yogyakarta,Jawa Tengah,27,Civil Servant,12529864,8953425,True,Young Professional
1946,taufik84,"drg. Banara Tamba, M.Farm",kamila73@example.com,084930537880,Depok,Jambi,19,Student,3155229,550606,True,Student
1947,saifulhutasoit,Malik Pangestu,septinurdiyanti@example.net,082608788281,Cirebon,Sulawesi Utara,24,Freelancer,10189168,5682726,True,Freelancer
1948,anapitupulu,dr. Cengkal Sihotang,sihotanggilang@example.org,087465353780,Pekanbaru,Gorontalo,39,Doctor,59190640,98455377,True,Established Professional
1949,soleh73,"drg. Najwa Irawan, M.Kom.",kwaluyo@example.net,086914336299,Metro,Sulawesi Selatan,20,Fresh Graduate,3976652,699302,True,Student
1950,mahmud09,Cut Shakila Firgantoro,hardiansyahfarah@example.net,088573908352,Tarakan,DKI Jakarta,19,Fresh Graduate,3503497,263303,True,Student
1951,hwijayanti,Ella Yulianti,purwadi48@example.net,084997957285,Magelang,Nusa Tenggara Timur,50,Entrepreneur,56920624,126122868,True,Established Professional
1952,dindakusumo,Cemani Megantara,faridalatika@example.com,088912488397,Pangkalpinang,Aceh,24,Fresh Graduate,3203666,972587,True,Student
1953,kania84,Julia Januar,hendri67@example.org,088681123038,Tomohon,Sulawesi Selatan,32,Private Employee,13474848,8347586,True,Young Professional
1954,hutapeakezia,Zahra Nasyiah,saefullahmuni@example.net,080099217790,Lubuklinggau,Jawa Tengah,40,Freelancer,12009968,7768215,True,Freelancer
1955,langgraini,"dr. Clara Utami, S.Psi",hariyahajiono@example.net,085326011939,Balikpapan,Kalimantan Utara,20,Student,1894870,2832226,True,Student
1956,karimahkusmawati,"Sakti Sihotang, S.I.Kom",prasastasimon@example.org,089085818104,Banjarmasin,Jawa Barat,45,Lawyer,39701441,88638458,True,Established Professional
1957,irwan73,Tami Nuraini,yputra@example.com,082713589693,Manado,Kalimantan Utara,40,Freelancer,13893448,1147701,True,Freelancer
1958,ardiantoratih,Umi Astuti,utamarahmi@example.com,087315663979,Manado,Nusa Tenggara Timur,23,Fresh Graduate,2869263,1058092,True,Student
1959,januarprabu,Shania Susanti,wahyuniembuh@example.net,083772702896,Padang Sidempuan,Aceh,24,Civil Servant,11398370,6804201,True,Young Professional
1960,jamil42,Yani Rajasa,cahyo61@example.org,081975358464,Medan,Jambi,31,Freelancer,12063678,13146295,True,Freelancer
1961,nainggolanulva,Cahya Lestari,agussaptono@example.org,087636281444,Binjai,Sumatera Utara,35,Entrepreneur,45163008,168058787,True,Established Professional
1962,maidasimanjuntak,Kamal Zulkarnain,andrianianastasia@example.com,084909228849,Tual,Kepulauan Riau,38,Freelancer,3735708,5973336,True,Freelancer
1963,nardi13,"Tgk. Kawaya Hasanah, S.E.I",dmaheswara@example.com,083068811640,Lhokseumawe,Kalimantan Tengah,29,Private Employee,6609881,8616837,True,Young Professional
1964,mayasariaurora,Maimunah Yulianti,devi33@example.org,086477041309,Solok,Jambi,23,Student,1884081,2861589,True,Student
1965,harsana86,Kenes Mahendra,wmansur@example.com,082041231905,Pangkalpinang,Jawa Barat,34,Civil Servant,6743602,9898105,True,Young Professional
1966,santosokurnia,Nugraha Lailasari,daliono93@example.org,084538109794,Subulussalam,Jawa Tengah,25,Freelancer,14509900,3579573,True,Freelancer
1967,kadirpalastri,Langgeng Puspita,vmaryadi@example.com,084963225174,Denpasar,Lampung,21,Fresh Graduate,1158906,417089,True,Student
1968,saptonozulfa,Cawuk Andriani,kurniawanfarhunnisa@example.net,080034686163,Parepare,Aceh,18,Student,2056578,2390774,True,Student
1969,hamimawacana,"Cawisadi Hakim, S.E.I",firmansyahmelinda@example.com,083662195368,Balikpapan,Nusa Tenggara Barat,22,Student,2084848,1759735,True,Student
1970,mkusmawati,Bakti Lailasari,empluksitorus@example.net,080073971307,Cilegon,DKI Jakarta,37,Freelancer,13573291,7785511,True,Freelancer
1971,putragina,Cut Uli Melani,phutagalung@example.com,087221045461,Binjai,Jawa Timur,33,Freelancer,3283383,7534756,True,Freelancer
1972,kusmawatiadinata,Hesti Wasita,maulanaihsan@example.com,084225216025,Jambi,Kepulauan Riau,22,Student,3690321,2643545,True,Student
1973,megantaratiti,Tgk. Ina Hassanah,ynajmudin@example.net,080326551327,Bau-Bau,Sulawesi Tenggara,24,Student,3939712,354462,True,Student
1974,ifa02,Yunita Tamba,darmana60@example.org,081191589126,Tomohon,Lampung,51,Doctor,39450604,110893214,True,Established Professional
1975,erajasa,"Dr. Mursita Andriani, S.E.I",wirawibowo@example.org,080884474083,Surabaya,DKI Jakarta,20,Fresh Graduate,2599764,1707225,True,Student
1976,pertiwiatmaja,Ir. Diah Hutasoit,csalahudin@example.org,086983692353,Probolinggo,Kepulauan Riau,21,Student,3237525,972183,True,Student
1977,csaputra,Johan Manullang,prasetyokarimah@example.net,086546220212,Tidore Kepulauan,Sumatera Barat,30,Civil Servant,7417186,13001116,True,Young Professional
1978,alambanatamba,Tomi Pranowo,adhiarjahalim@example.org,080886346739,Singkawang,Aceh,35,Entrepreneur,57250100,67949759,True,Established Professional
1979,maryatieva,"Drs. Bakijan Maheswara, S.T.",waskitaadhiarja@example.org,089169232737,Ternate,Banten,18,Student,3402155,2552551,True,Student
1980,ianggriawan,Ifa Palastri,pudjiastutisoleh@example.com,084630009984,Kota Administrasi Jakarta Barat,Sulawesi Selatan,40,Freelancer,12185952,2428191,True,Freelancer
1981,kuswoyojindra,Wisnu Kuswoyo,simanjuntakcengkal@example.net,089854582942,Depok,Kepulauan Bangka Belitung,41,Entrepreneur,69756557,122301974,True,Established Professional
1982,hidayatolga,"Sutan Estiawan Zulkarnain, S.Farm",hassanahmargana@example.com,089994494667,Tasikmalaya,Bengkulu,30,Private Employee,7700366,9173771,True,Young Professional
1983,hakimhumaira,"Najam Budiyanto, S.E.I",mayasarigadang@example.org,083879402620,Pekalongan,DI Yogyakarta,33,Civil Servant,8260252,6846094,True,Young Professional
1984,ssaptono,Jarwa Pradana,raina36@example.com,082357004129,Yogyakarta,Jawa Barat,34,Private Employee,14208193,18477491,True,Young Professional
1985,dariati81,Lutfan Nugroho,mustofa90@example.com,086100792304,Padang Sidempuan,Bali,20,Student,2051460,461890,True,Student
1986,hutasoitdodo,R.M. Jagapati Irawan,irawangara@example.org,082961512048,Balikpapan,Sumatera Barat,33,Civil Servant,10550757,14983574,True,Young Professional
1987,wfujiati,"Tgk. Ira Wibowo, S.Gz",shakila22@example.com,086346019153,Mataram,Sumatera Barat,34,Private Employee,6678477,12567614,True,Young Professional
1988,lasmantolestari,Gilda Tampubolon,fhutasoit@example.com,088225127267,Pekanbaru,Riau,19,Fresh Graduate,3037849,1940146,True,Student
1989,wwibisono,"dr. Wawan Mangunsong, S.E.I",candra97@example.com,088784947712,Subulussalam,Kalimantan Tengah,54,Entrepreneur,40513534,186811923,True,Established Professional
1990,among06,Reksa Melani,belinda97@example.com,082235434046,Purwokerto,Jawa Tengah,33,Civil Servant,10307189,17371611,True,Young Professional
1991,maryadicawuk,"Ian Ramadan, M.Ak",gamanto54@example.net,082064411197,Probolinggo,DKI Jakarta,24,Civil Servant,9130133,10433169,True,Young Professional
1992,wiraprayoga,"Ikhsan Pradipta, S.Pd",mursitawastuti@example.net,084882188496,Padang,Riau,31,Freelancer,9031174,3253277,True,Freelancer
1993,argono51,Cemplunk Iswahyudi,opungsaragih@example.org,084123016049,Ambon,Kalimantan Utara,50,Lawyer,49887467,126298964,True,Established Professional
1994,gmegantara,"Teddy Mayasari, S.Sos",hakimhalim@example.org,080319789990,Bekasi,Kepulauan Riau,50,Entrepreneur,27303634,77182943,True,Established Professional
1995,budimanhari,Yulia Latupono,dariatimandasari@example.net,081978601625,Tebingtinggi,Sumatera Selatan,24,Fresh Graduate,1587209,2309127,True,Student
1996,daliman94,"Jaka Novitasari, S.Psi",ajiman11@example.org,087535821072,Pematangsiantar,Aceh,28,Private Employee,6265001,3625128,True,Young Professional
1997,xmandala,"Dt. Nasrullah Pradana, M.M.",agustinadanuja@example.com,080881972239,Kota Administrasi Jakarta Pusat,Sulawesi Utara,24,Fresh Graduate,3474791,942382,True,Student
1998,ajengsirait,Ikin Andriani,ardiantogalih@example.com,088085578002,Surakarta,Lampung,22,Fresh Graduate,3279475,2313569,True,Student
1999,emongprabowo,Carub Maheswara,cpadmasari@example.com,089685746706,Tangerang Selatan,Nusa Tenggara Timur,27,Freelancer,9137418,7585029,True,Freelancer
